controller_support,dlc,website,pc,mac,linux,demos,reviews,movies,recommendations,achievements,developer,publisher,positive,negative,initialprice,language_count,metacritic_score,single_player,multi_player,online_multi_player,local_multi_player,valve_anti_cheat,steam_achievements,steam_trading_cards,steam_cloud,full_controller_support,partial_controller_support,steam_leaderboards,indie,action,casual,adventure,strategy,simulation,early access,rpg,free_to_play,racing,sports,violent,gore,sexual_content,nudity,education,self_published,label
0,0,1,1,1,1,0,0,1,0,1,Ignibit,Ignibit,11,18,14.99,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,1,0,1,Anti-Ded GameDev,Anti-Ded GameDev,17,7,1.99,2,0.0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
0,0,1,1,0,0,0,0,1,0,1,Longbow Games,Longbow Games,16,6,14.99,10,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,1,0,0,1,0,1,0,1,Phantom 8 Studio,Phantom 8 Studio,20,32,29.99,12,0.0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,1,0,1,"Acuze Interactives, Winterbyte",Acuze Interactives,71,176,5.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0,0,1,1,0,0,0,0,1,0,1,Winter Wolves,Winter Wolves,1,1,4.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,1,0,1,Nadya Primak,Nadya Primak,1,2,1.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,2,1,1,0,0,0,0,1,1,1,"BadFly Interactive, a.s.",App Holdings,663,134,24.99,4,0.0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
0,1,1,1,1,1,1,1,1,0,1,"Mind's Eclipse Interactive, LLC","Mind's Eclipse Interactive, LLC",26,1,9.99,1,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0,0,0,0,1,0,0,SnoutUp,SnoutUp,0,0,0.0,1,0.0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1,1,0,0,1,1,1,Robot Gentleman,Robot Gentleman,432,92,14.99,7,0.0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,6
1,0,0,1,0,0,0,0,1,0,1,Studio HK,Studio HK,16,3,9.99,1,0.0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1,1,0,0,1,0,1,ouka-ichi-mon.inc,ouka-ichi-mon.inc,8,3,13.99,2,0.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1,1,0,0,1,0,1,EVR Studio,EVR Studio,57,21,4.99,2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1,0,1,0,1,0,1,FIVE-BN GAMES,FIVE-BN GAMES,18,2,6.99,13,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,7,1,1,0,0,0,0,1,0,1,FeelThere,FeelThere,1,3,34.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,1,1,0,0,1,0,1,Future Lighthouse,RTVE,10,1,0.0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1,0,1,1,0,0,0,0,1,0,1,FinalBoss Games,FinalBoss Games,19,0,9.99,2,0.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,1,0,1,Happy Hobgoblin,Happy Hobgoblin,9,1,4.99,1,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,1,0,0,0,0,1,0,1,HARP,HARP,12,17,4.99,2,0.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
0,0,1,1,1,1,0,0,1,0,1,Rebuff Reality,Rebuff Reality,1,5,0.0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,1,1,1,0,0,1,0,1,Lite Microsystems,Lite Microsystems,11,0,4.99,1,0.0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,1,1,0,0,1,0,1,"Jetdogs Studios, Whalebox",Jetdogs Studios,47,9,2.99,10,0.0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,1,1,1,1,1,1,1,1,1,Clarus Victoria,Clarus Victoria,309,49,14.99,8,0.0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6
0,0,1,1,0,0,0,0,1,0,1,"Kodansha, Polygon Pictures Inc., Lantis",Degica,37,4,4.99,4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,1,Mega Crit Games,Mega Crit Games,26166,998,24.99,15,0.0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0,1,1,1,1,0,1,1,0,1,Celery Emblem™,Zerouno Games,76,28,2.99,4,0.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6
0,0,1,1,0,0,0,0,1,0,0,Whiterra,Qumaron,6,1,5.99,2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,1,1,0,1,Kiz Studios,"You42, Inc.",46,36,0.0,5,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,6
0,0,1,1,0,0,0,0,1,0,1,Field Of Vision,Field Of Vision,2,5,1.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,1,0,0,0,0,1,1,1,Ivory Tower,Ubisoft,4030,3916,59.99,14,0.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
0,1,1,1,1,1,0,0,1,0,1,"MWC, David J. Franco",MWC,21,19,0.0,1,0.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,1,0,1,Team B.R.O.S.,Team B.R.O.S.,36,42,0.0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,10
0,0,0,1,0,0,0,0,1,0,1,.ez Games,.ez Games,10,7,0.99,1,0.0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0,0,0,0,1,0,1,ERS G Studios,Big Fish Games,4,0,9.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,1,0,1,ERS G Studios,Big Fish Games,2,0,9.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,1,0,0,1,0,1,Fabio Cunha,Fabio Cunha,12,25,2.99,1,0.0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,1,0,1,GK,Siberian Digital,69,33,3.99,9,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,1,0,1,Imperia Online LTD,Imperia Online LTD,4,5,0.0,18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0,0,0,1,1,0,1,Distorted Games,Distorted Games,19,7,4.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
0,1,0,1,0,0,0,0,1,0,1,Nival,Nival,60,37,0.0,2,0.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1,1,0,0,1,1,1,Ubisoft,Ubisoft,117,39,24.99,13,0.0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,1,0,1,Ubisoft Montpellier,Ubisoft®,63,19,39.99,8,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,1,1,1,0,1,0,1,Airborne Games,Airborne Games,77,13,14.99,1,0.0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,1,1,1,0,1,0,1,High Wide,Rhino Games,28,31,4.99,2,0.0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,0,1,1,1,0,0,1,1,1,"TT Games, Feral Interactive (Mac)","Warner Bros. Interactive, Feral Interactive (Mac)",870,268,19.99,14,0.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,1,0,0,0,0,1,0,1,Totem Games,Strategy First,12,1,9.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,1,0,1,Orneon,Big Fish Games,1,1,9.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,1,0,1,Elephant Games,Big Fish Games,2,0,9.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,1,0,1,Eipix Entertainment,Big Fish Games,2,0,9.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,1,0,1,Eipix Entertainment,Big Fish Games,1,0,9.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,1,0,0,1,0,1,Greater Studios,Greater Studios,2,0,9.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1,1,0,0,1,1,1,Corroding Games,Corroding Games,519,25,4.99,1,0.0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3
0,0,0,1,1,1,0,0,1,0,1,WalkBoy Studio,WalkBoy Studio,8,11,2.99,5,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,1,0,1,Polygon Dust Entertainment Ltd.,Polygon Dust Entertainment Ltd.,16,1,9.99,1,0.0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1,1,1,0,0,0,1,Choice of Games,Choice of Games,6,4,3.99,1,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0,0,0,1,1,0,0,dopagames,dopagames,53,3,12.99,1,0.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,1,0,0,Team &amp; Target Game Studios,Team &amp; Target Game Studios,11,4,9.99,2,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0
0,0,0,1,1,1,0,0,1,0,1,Pixel Wonder,Pixel Wonder,14,10,199.99,2,0.0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
0,0,1,1,0,0,0,0,1,1,1,KEMCO,KEMCO,188,6,29.99,1,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,1,0,1,0,0,0,1,1,Dio Alias Games,Dio Alias Games,353,95,0.99,10,0.0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
0,0,1,1,0,0,0,0,1,0,1,Fair Games Studio,Fair Games Studio,9,0,12.99,12,0.0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,1,0,1,40Ggames,Dagestan Technology,8,10,3.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,1,0,1,3DDUO,Asmodee Digital,5,11,4.99,5,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1,1,1,1,0,0,1,1,1,Frontier Developments,Frontier Developments,9824,4060,44.99,12,0.0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,12
0,0,0,1,1,1,0,0,1,0,1,QRA-CS,QRA-CS,0,1,0.99,1,0.0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,1,0,1,1,0,1,like Charlie,like Charlie,3763,206,0.0,1,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,8
0,1,1,1,1,1,0,0,1,0,1,Hi-Rez Studios,Hi-Rez Studios,738,537,0.0,10,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,8
1,0,1,1,0,0,0,0,1,0,1,Level Evil,"Level Evil, Black Sun Game Publishing",44,25,4.99,8,0.0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,1,1,0,0,0,1,Choice of Games,Choice of Games,7,2,4.99,1,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1,1,1,0,0,0,1,Choice of Games,Choice of Games,1,2,4.99,1,0.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,1,1,0,0,0,1,0,1,"Olympic, SP",Concepts,14,4,2.99,1,0.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,1,0,1,Third Door Studio,Subdream Studios,13,4,9.99,3,0.0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,0,0,1,0,0,0,0,1,0,1,"Spike Chunsoft Co., Ltd., Abstraction Games","Spike Chunsoft Co., Ltd.",82,2,49.99,1,0.0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,1,0,0,1,0,1,Square Enix,Square Enix,12,14,0.0,3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6
1,0,1,1,0,0,0,0,1,0,1,Arc System Works,Arc System Works,9,13,14.99,2,0.0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0,0,0,0,1,0,1,Exe Create Inc.,KEMCO,7,1,9.99,2,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,1,1,0,1,Funforge,Funforge,38,11,9.99,10,0.0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,1,1,0,1,1,0,1,Snap Finger Click,Vision Games Publishing LTD,36,12,19.99,5,0.0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,1,0,0,1,1,1,Redbeet Interactive,Axolot Games,11577,3177,19.99,12,0.0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,12
1,0,0,1,0,0,0,0,1,0,1,Nick Helweg,Nick Helweg,20,8,1.99,1,0.0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,1,1,1,0,0,0,1,0,1,Egonaut Games,GAMEPUMP,10,0,3.99,1,0.0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1,0,0,DMT,DMT,43,6,4.99,1,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,1,1,0,0,1,0,1,Time Robbers,Time Robbers,4,2,4.99,2,0.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,1,0,1,Jan-Fredrik Braseth,Fome Productions,1,0,3.99,1,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1,1,1,1,0,0,1,0,1,Coding Caveman,Coding Caveman,8,0,8.99,1,0.0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,1,0,1,VGstudio,VGstudio,11,25,5.99,2,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1,1,0,1,1,1,0,0,1,0,1,Miki Squadron Project,"Miki Squadron Project, 幻爵工作室",37,7,7.99,2,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,0,0,1,1,0,1,Victory Lap Games,Victory Lap Games,256,260,19.99,13,0.0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6
0,0,0,1,0,0,0,0,1,0,1,Yang Sun,Yang Sun,1,6,0.99,2,0.0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,1,0,0,0,1,0,1,Triple Tree Studio,indienova,23,5,4.99,12,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,1,0,0,1,0,1,Ominous Entertainment,Ominous Entertainment,37,12,1.99,1,0.0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1,1,0,0,1,0,1,Xefier Games Inc.,"Project Whitecard Studios Inc., EvolVR Games Ltd.",6,4,6.99,1,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1,0,1,Mugle Studio,Mugle Studio,4,9,4.99,1,0.0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0,0,0,1,1,0,1,Prime VR Inc.,Prime VR Inc.,6,2,9.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,1,1,1,Dieselmine,Dieselmine,207,77,7.99,3,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0
0,0,1,1,1,0,0,0,1,1,1,Whiskeybarrel Studios,eGames.com,116,45,6.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,1,1,0,1,0,1,Kanda Technologies,Kanda Technologies Inc.,40,1,44.99,2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1,0,1,Chongqing Yan Wan network technology Co.Ltd.,Chongqing Yan Wan network technology Co.Ltd. ,1,6,9.99,2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,0,0,1,1,1,Big Ant Studios,Big Ant Studios,123,44,24.99,1,0.0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,1,0,0,0,0,1,0,1,JUMP OR FALL,JUMP OR FALL,5,5,7.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
0,0,1,1,0,0,0,0,1,0,1,KT Games,KT Games,19,14,4.99,1,0.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1,1,0,1,1,0,1,FutureStateMachine,FutureStateMachine,4,3,4.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,1,1,0,0,1,0,1,Theodor Niklas,Theodor Niklas,2,6,4.99,1,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1,1,0,0,1,0,1,nolife labs,nolife labs,49,19,0.0,1,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,6
1,0,1,1,1,1,0,0,1,1,1,bumblebee,rokapublish,96,56,14.99,10,0.0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,1,0,0,1,0,1,Aesir Interactive,Eurovideo Medien,49,15,19.99,3,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,0,1,1,0,1,Fabraz,Headup,4,0,3.99,1,0.0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0,1,XXXgames,XXXgames,46,37,4.99,14,0.0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,6
0,0,0,1,0,0,1,0,1,0,1,Indiecode Games,Indiecode Games,29,19,4.99,1,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,1,0,1,1,0,0,"Blackthorn Media, Inc.","Blackthorn Media, Inc.",105,6,0.0,2,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10
0,0,1,1,0,0,0,0,1,0,1,"Riposte Games &amp; Co, Inc","Riposte Games &amp; Co, Inc",208,135,0.0,12,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,3
0,0,0,1,0,0,0,0,1,0,1,"Evgeny Apel, Pavel Rodionov, Ivan Ilchenko","Evgeny Apel, Pavel Rodionov, Ivan Ilchenko",24,2,3.99,1,0.0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0,0,0,0,1,1,1,id Software,Bethesda Softworks,849,609,29.99,10,0.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3
0,0,1,1,0,0,0,0,1,0,1,flapjax,"Nest Egg Games, LLC",4,2,1.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,1,1,1,1,0,1,1,0,1,STUDIO HG,YJM GAMES,52,10,29.99,6,0.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,1,1,1,"CFK Co., Ltd.","CFK Co., Ltd.",130,91,19.99,5,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1,0,0,0,1,0,0,Chryse,Another Indie,0,0,0.0,4,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,1,0,0,1,1,1,Team Jolly Roger,Team17 Digital Ltd,225,56,14.99,5,0.0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,1,0,0,0,0,1,0,0,Cipher Hive,Cipher Hive,0,2,4.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1,1,0,0,1,0,1,Reto Kolly,SiliconWetware,0,2,14.99,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,1,0,0,1,1,1,Trino Games,Trino AB,80,63,12.99,1,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
